CAS.No,Parameter,Results,Units,LOQ,Dilution,Matrix,Lab,Street,Client_ID,Collection_date,Analysis_date,Project_ID
71-55-6,"1,1,1-Trichloroethane",ND,ug/m3,8.7,15.9,SV,York,1941 Coney Island Avenue,VP-5,07/31/2019,08/08/2019,20CVCP002K
79-34-5,"1,1,2,2-Tetrachloroethane",ND,ug/m3,11,15.9,SV,York,1941 Coney Island Avenue,VP-5,07/31/2019,08/08/2019,20CVCP002K
76-13-1,"1,1,2-Trichloro-1,2,2-trifluoroethane (Freon 113)",ND,ug/m3,12,15.9,SV,York,1941 Coney Island Avenue,VP-5,07/31/2019,08/08/2019,20CVCP002K
79-00-5,"1,1,2-Trichloroethane",ND,ug/m3,8.7,15.9,SV,York,1941 Coney Island Avenue,VP-5,07/31/2019,08/08/2019,20CVCP002K
75-34-3,"1,1-Dichloroethane",ND,ug/m3,6.4,15.9,SV,York,1941 Coney Island Avenue,VP-5,07/31/2019,08/08/2019,20CVCP002K
75-35-4,"1,1-Dichloroethylene",ND,ug/m3,1.6,15.9,SV,York,1941 Coney Island Avenue,VP-5,07/31/2019,08/08/2019,20CVCP002K
120-82-1,"1,2,4-Trichlorobenzene",ND,ug/m3,12,15.9,SV,York,1941 Coney Island Avenue,VP-5,07/31/2019,08/08/2019,20CVCP002K
95-63-6,"1,2,4-Trimethylbenzene",45,ug/m3,7.8,15.9,SV,York,1941 Coney Island Avenue,VP-5,07/31/2019,08/08/2019,20CVCP002K
106-93-4,"1,2-Dibromoethane",ND,ug/m3,12,15.9,SV,York,1941 Coney Island Avenue,VP-5,07/31/2019,08/08/2019,20CVCP002K
95-50-1,"1,2-Dichlorobenzene",ND,ug/m3,9.6,15.9,SV,York,1941 Coney Island Avenue,VP-5,07/31/2019,08/08/2019,20CVCP002K
107-06-2,"1,2-Dichloroethane",ND,ug/m3,6.4,15.9,SV,York,1941 Coney Island Avenue,VP-5,07/31/2019,08/08/2019,20CVCP002K
78-87-5,"1,2-Dichloropropane",ND,ug/m3,7.3,15.9,SV,York,1941 Coney Island Avenue,VP-5,07/31/2019,08/08/2019,20CVCP002K
76-14-2,"1,2-Dichlorotetrafluoroethane",ND,ug/m3,11,15.9,SV,York,1941 Coney Island Avenue,VP-5,07/31/2019,08/08/2019,20CVCP002K
108-67-8,"1,3,5-Trimethylbenzene",19,ug/m3,7.8,15.9,SV,York,1941 Coney Island Avenue,VP-5,07/31/2019,08/08/2019,20CVCP002K
106-99-0,"1,3-Butadiene",ND,ug/m3,11,15.9,SV,York,1941 Coney Island Avenue,VP-5,07/31/2019,08/08/2019,20CVCP002K
541-73-1,"1,3-Dichlorobenzene",ND,ug/m3,9.6,15.9,SV,York,1941 Coney Island Avenue,VP-5,07/31/2019,08/08/2019,20CVCP002K
142-28-9,"* 1,3-Dichloropropane",ND,ug/m3,7.3,15.9,SV,York,1941 Coney Island Avenue,VP-5,07/31/2019,08/08/2019,20CVCP002K
106-46-7,"1,4-Dichlorobenzene",ND,ug/m3,9.6,15.9,SV,York,1941 Coney Island Avenue,VP-5,07/31/2019,08/08/2019,20CVCP002K
123-91-1,"1,4-Dioxane",ND,ug/m3,11,15.9,SV,York,1941 Coney Island Avenue,VP-5,07/31/2019,08/08/2019,20CVCP002K
78-93-3,2-Butanone,ND,ug/m3,4.7,15.9,SV,York,1941 Coney Island Avenue,VP-5,07/31/2019,08/08/2019,20CVCP002K
591-78-6,* 2-Hexanone,ND,ug/m3,13,15.9,SV,York,1941 Coney Island Avenue,VP-5,07/31/2019,08/08/2019,20CVCP002K
107-05-1,3-Chloropropene,ND,ug/m3,25,15.9,SV,York,1941 Coney Island Avenue,VP-5,07/31/2019,08/08/2019,20CVCP002K
108-10-1,4-Methyl-2-pentanone,ND,ug/m3,6.5,15.9,SV,York,1941 Coney Island Avenue,VP-5,07/31/2019,08/08/2019,20CVCP002K
67-64-1,Acetone,80,ug/m3,7.6,15.9,SV,York,1941 Coney Island Avenue,VP-5,07/31/2019,08/08/2019,20CVCP002K
107-13-1,Acrylonitrile,ND,ug/m3,3.5,15.9,SV,York,1941 Coney Island Avenue,VP-5,07/31/2019,08/08/2019,20CVCP002K
71-43-2,Benzene,5.0999999999999996,ug/m3,5.1,15.9,SV,York,1941 Coney Island Avenue,VP-5,07/31/2019,08/08/2019,20CVCP002K
100-44-7,Benzyl chloride,ND,ug/m3,8.2,15.9,SV,York,1941 Coney Island Avenue,VP-5,07/31/2019,08/08/2019,20CVCP002K
75-27-4,Bromodichloromethane,ND,ug/m3,11,15.9,SV,York,1941 Coney Island Avenue,VP-5,07/31/2019,08/08/2019,20CVCP002K
75-25-2,Bromoform,ND,ug/m3,16,15.9,SV,York,1941 Coney Island Avenue,VP-5,07/31/2019,08/08/2019,20CVCP002K
74-83-9,Bromomethane,ND,ug/m3,6.2,15.9,SV,York,1941 Coney Island Avenue,VP-5,07/31/2019,08/08/2019,20CVCP002K
75-15-0,Carbon disulfide,ND,ug/m3,5,15.9,SV,York,1941 Coney Island Avenue,VP-5,07/31/2019,08/08/2019,20CVCP002K
56-23-5,Carbon tetrachloride,ND,ug/m3,2.5,15.9,SV,York,1941 Coney Island Avenue,VP-5,07/31/2019,08/08/2019,20CVCP002K
108-90-7,Chlorobenzene,ND,ug/m3,7.3,15.9,SV,York,1941 Coney Island Avenue,VP-5,07/31/2019,08/08/2019,20CVCP002K
75-00-3,Chloroethane,ND,ug/m3,4.2,15.9,SV,York,1941 Coney Island Avenue,VP-5,07/31/2019,08/08/2019,20CVCP002K
67-66-3,Chloroform,22,ug/m3,7.8,15.9,SV,York,1941 Coney Island Avenue,VP-5,07/31/2019,08/08/2019,20CVCP002K
74-87-3,Chloromethane,ND,ug/m3,3.3,15.9,SV,York,1941 Coney Island Avenue,VP-5,07/31/2019,08/08/2019,20CVCP002K
156-59-2,"cis-1,2-Dichloroethylene",ND,ug/m3,1.6,15.9,SV,York,1941 Coney Island Avenue,VP-5,07/31/2019,08/08/2019,20CVCP002K
10061-01-5,"cis-1,3-Dichloropropylene",ND,ug/m3,7.2,15.9,SV,York,1941 Coney Island Avenue,VP-5,07/31/2019,08/08/2019,20CVCP002K
110-82-7,Cyclohexane,ND,ug/m3,5.5,15.9,SV,York,1941 Coney Island Avenue,VP-5,07/31/2019,08/08/2019,20CVCP002K
124-48-1,Dibromochloromethane,ND,ug/m3,14,15.9,SV,York,1941 Coney Island Avenue,VP-5,07/31/2019,08/08/2019,20CVCP002K
75-71-8,Dichlorodifluoromethane,ND,ug/m3,7.9,15.9,SV,York,1941 Coney Island Avenue,VP-5,07/31/2019,08/08/2019,20CVCP002K
141-78-6,* Ethyl acetate,ND,ug/m3,11,15.9,SV,York,1941 Coney Island Avenue,VP-5,07/31/2019,08/08/2019,20CVCP002K
100-41-4,EthylBenzene,160,ug/m3,6.9,15.9,SV,York,1941 Coney Island Avenue,VP-5,07/31/2019,08/08/2019,20CVCP002K
87-68-3,Hexachlorobutadiene,ND,ug/m3,17,15.9,SV,York,1941 Coney Island Avenue,VP-5,07/31/2019,08/08/2019,20CVCP002K
67-63-0,Isopropanol,13,ug/m3,7.8,15.9,SV,York,1941 Coney Island Avenue,VP-5,07/31/2019,08/08/2019,20CVCP002K
80-62-6,Methyl Methacrylate,ND,ug/m3,6.5,15.9,SV,York,1941 Coney Island Avenue,VP-5,07/31/2019,08/08/2019,20CVCP002K
1634-04-4,Methyl tert-butyl ether (MTBE),ND,ug/m3,5.7,15.9,SV,York,1941 Coney Island Avenue,VP-5,07/31/2019,08/08/2019,20CVCP002K
64164,Methylene chloride,ND,ug/m3,11,15.9,SV,York,1941 Coney Island Avenue,VP-5,07/31/2019,08/08/2019,20CVCP002K
142-82-5,n-Heptane,6.5,ug/m3,6.5,15.9,SV,York,1941 Coney Island Avenue,VP-5,07/31/2019,08/08/2019,20CVCP002K
110-54-3,n-Hexane,19,ug/m3,5.6,15.9,SV,York,1941 Coney Island Avenue,VP-5,07/31/2019,08/08/2019,20CVCP002K
95-47-6,o-Xylene,58,ug/m3,6.9,15.9,SV,York,1941 Coney Island Avenue,VP-5,07/31/2019,08/08/2019,20CVCP002K
179601-23-1,p-&m-Xylenes,160,ug/m3,14,15.9,SV,York,1941 Coney Island Avenue,VP-5,07/31/2019,08/08/2019,20CVCP002K
622-96-8,*p-Ethyltoluene,48,ug/m3,7.8,15.9,SV,York,1941 Coney Island Avenue,VP-5,07/31/2019,08/08/2019,20CVCP002K
115-07-1,* Propylene,ND,ug/m3,2.7,15.9,SV,York,1941 Coney Island Avenue,VP-5,07/31/2019,08/08/2019,20CVCP002K
100-42-5,Styrene,9.5,ug/m3,6.8,15.9,SV,York,1941 Coney Island Avenue,VP-5,07/31/2019,08/08/2019,20CVCP002K
127-18-4,Tetrachloroethylene,ND,ug/m3,2.7,15.9,SV,York,1941 Coney Island Avenue,VP-5,07/31/2019,08/08/2019,20CVCP002K
109-99-9,* Tetrahydrofuran,ND,ug/m3,9.4,15.9,SV,York,1941 Coney Island Avenue,VP-5,07/31/2019,08/08/2019,20CVCP002K
108-88-3,Toluene,1800,ug/m3,6,15.9,SV,York,1941 Coney Island Avenue,VP-5,07/31/2019,08/08/2019,20CVCP002K
156-60-5,"trans-1,2-Dichloroethylene",ND,ug/m3,6.3,15.9,SV,York,1941 Coney Island Avenue,VP-5,07/31/2019,08/08/2019,20CVCP002K
10061-02-6,"trans-1,3-Dichloropropylene",ND,ug/m3,7.2,15.9,SV,York,1941 Coney Island Avenue,VP-5,07/31/2019,08/08/2019,20CVCP002K
65386,Trichloroethylene,ND,ug/m3,2.1,15.9,SV,York,1941 Coney Island Avenue,VP-5,07/31/2019,08/08/2019,20CVCP002K
75-69-4,Trichlorofluoromethane(Freon11),12,ug/m3,8.9,15.9,SV,York,1941 Coney Island Avenue,VP-5,07/31/2019,08/08/2019,20CVCP002K
108-05-4,Vinyl acetate,ND,ug/m3,5.6,15.9,SV,York,1941 Coney Island Avenue,VP-5,07/31/2019,08/08/2019,20CVCP002K
593-60-2,Vinyl bromide,ND,ug/m3,7,15.9,SV,York,1941 Coney Island Avenue,VP-5,07/31/2019,08/08/2019,20CVCP002K
63923,Vinyl Chloride,ND,ug/m3,1,15.9,SV,York,1941 Coney Island Avenue,VP-5,07/31/2019,08/08/2019,20CVCP002K
630-20-6,"* 1,1,1,2-Tetrachloroethane",ND,ug/m3,11,16.67,SV,York,1941 Coney Island Avenue,VP-4,07/31/2019,08/07/2019,20CVCP002K
71-55-6,"1,1,1-Trichloroethane",ND,ug/m3,9.1,16.67,SV,York,1941 Coney Island Avenue,VP-4,07/31/2019,08/07/2019,20CVCP002K
79-34-5,"1,1,2,2-Tetrachloroethane",ND,ug/m3,11,16.67,SV,York,1941 Coney Island Avenue,VP-4,07/31/2019,08/07/2019,20CVCP002K
76-13-1,"1,1,2-Trichloro-1,2,2-trifluoroethane (Freon 113)",ND,ug/m3,13,16.67,SV,York,1941 Coney Island Avenue,VP-4,07/31/2019,08/07/2019,20CVCP002K
79-00-5,"1,1,2-Trichloroethane",ND,ug/m3,9.1,16.67,SV,York,1941 Coney Island Avenue,VP-4,07/31/2019,08/07/2019,20CVCP002K
75-34-3,"1,1-Dichloroethane",ND,ug/m3,6.7,16.67,SV,York,1941 Coney Island Avenue,VP-4,07/31/2019,08/07/2019,20CVCP002K
75-35-4,"1,1-Dichloroethylene",ND,ug/m3,1.7,16.67,SV,York,1941 Coney Island Avenue,VP-4,07/31/2019,08/07/2019,20CVCP002K
120-82-1,"1,2,4-Trichlorobenzene",ND,ug/m3,12,16.67,SV,York,1941 Coney Island Avenue,VP-4,07/31/2019,08/07/2019,20CVCP002K
95-63-6,"1,2,4-Trimethylbenzene",48,ug/m3,8.2,16.67,SV,York,1941 Coney Island Avenue,VP-4,07/31/2019,08/07/2019,20CVCP002K
106-93-4,"1,2-Dibromoethane",ND,ug/m3,13,16.67,SV,York,1941 Coney Island Avenue,VP-4,07/31/2019,08/07/2019,20CVCP002K
95-50-1,"1,2-Dichlorobenzene",ND,ug/m3,10,16.67,SV,York,1941 Coney Island Avenue,VP-4,07/31/2019,08/07/2019,20CVCP002K
107-06-2,"1,2-Dichloroethane",ND,ug/m3,6.7,16.67,SV,York,1941 Coney Island Avenue,VP-4,07/31/2019,08/07/2019,20CVCP002K
78-87-5,"1,2-Dichloropropane",ND,ug/m3,7.7,16.67,SV,York,1941 Coney Island Avenue,VP-4,07/31/2019,08/07/2019,20CVCP002K
76-14-2,"1,2-Dichlorotetrafluoroethane",ND,ug/m3,12,16.67,SV,York,1941 Coney Island Avenue,VP-4,07/31/2019,08/07/2019,20CVCP002K
108-67-8,"1,3,5-Trimethylbenzene",19,ug/m3,8.2,16.67,SV,York,1941 Coney Island Avenue,VP-4,07/31/2019,08/07/2019,20CVCP002K
106-99-0,"1,3-Butadiene",ND,ug/m3,11,16.67,SV,York,1941 Coney Island Avenue,VP-4,07/31/2019,08/07/2019,20CVCP002K
541-73-1,"1,3-Dichlorobenzene",ND,ug/m3,10,16.67,SV,York,1941 Coney Island Avenue,VP-4,07/31/2019,08/07/2019,20CVCP002K
142-28-9,"* 1,3-Dichloropropane",ND,ug/m3,7.7,16.67,SV,York,1941 Coney Island Avenue,VP-4,07/31/2019,08/07/2019,20CVCP002K
106-46-7,"1,4-Dichlorobenzene",ND,ug/m3,10,16.67,SV,York,1941 Coney Island Avenue,VP-4,07/31/2019,08/07/2019,20CVCP002K
123-91-1,"1,4-Dioxane",ND,ug/m3,12,16.67,SV,York,1941 Coney Island Avenue,VP-4,07/31/2019,08/07/2019,20CVCP002K
78-93-3,2-Butanone,ND,ug/m3,4.9,16.67,SV,York,1941 Coney Island Avenue,VP-4,07/31/2019,08/07/2019,20CVCP002K
591-78-6,* 2-Hexanone,ND,ug/m3,14,16.67,SV,York,1941 Coney Island Avenue,VP-4,07/31/2019,08/07/2019,20CVCP002K
107-05-1,3-Chloropropene,ND,ug/m3,26,16.67,SV,York,1941 Coney Island Avenue,VP-4,07/31/2019,08/07/2019,20CVCP002K
108-10-1,4-Methyl-2-pentanone,8.9,ug/m3,6.8,16.67,SV,York,1941 Coney Island Avenue,VP-4,07/31/2019,08/07/2019,20CVCP002K
67-64-1,Acetone,27,ug/m3,7.9,16.67,SV,York,1941 Coney Island Avenue,VP-4,07/31/2019,08/07/2019,20CVCP002K
107-13-1,Acrylonitrile,ND,ug/m3,3.6,16.67,SV,York,1941 Coney Island Avenue,VP-4,07/31/2019,08/07/2019,20CVCP002K
71-43-2,Benzene,ND,ug/m3,5.3,16.67,SV,York,1941 Coney Island Avenue,VP-4,07/31/2019,08/07/2019,20CVCP002K
100-44-7,Benzyl chloride,ND,ug/m3,8.6,16.67,SV,York,1941 Coney Island Avenue,VP-4,07/31/2019,08/07/2019,20CVCP002K
75-27-4,Bromodichloromethane,ND,ug/m3,11,16.67,SV,York,1941 Coney Island Avenue,VP-4,07/31/2019,08/07/2019,20CVCP002K
75-25-2,Bromoform,ND,ug/m3,17,16.67,SV,York,1941 Coney Island Avenue,VP-4,07/31/2019,08/07/2019,20CVCP002K
74-83-9,Bromomethane,ND,ug/m3,6.5,16.67,SV,York,1941 Coney Island Avenue,VP-4,07/31/2019,08/07/2019,20CVCP002K
75-15-0,Carbon disulfide,ND,ug/m3,5.2,16.67,SV,York,1941 Coney Island Avenue,VP-4,07/31/2019,08/07/2019,20CVCP002K
56-23-5,Carbon tetrachloride,ND,ug/m3,2.6,16.67,SV,York,1941 Coney Island Avenue,VP-4,07/31/2019,08/07/2019,20CVCP002K
108-90-7,Chlorobenzene,ND,ug/m3,7.7,16.67,SV,York,1941 Coney Island Avenue,VP-4,07/31/2019,08/07/2019,20CVCP002K
75-00-3,Chloroethane,ND,ug/m3,4.4,16.67,SV,York,1941 Coney Island Avenue,VP-4,07/31/2019,08/07/2019,20CVCP002K
67-66-3,Chloroform,84,ug/m3,8.1,16.67,SV,York,1941 Coney Island Avenue,VP-4,07/31/2019,08/07/2019,20CVCP002K
74-87-3,Chloromethane,ND,ug/m3,3.4,16.67,SV,York,1941 Coney Island Avenue,VP-4,07/31/2019,08/07/2019,20CVCP002K
156-59-2,"cis-1,2-Dichloroethylene",ND,ug/m3,1.7,16.67,SV,York,1941 Coney Island Avenue,VP-4,07/31/2019,08/07/2019,20CVCP002K
10061-01-5,"cis-1,3-Dichloropropylene",ND,ug/m3,7.6,16.67,SV,York,1941 Coney Island Avenue,VP-4,07/31/2019,08/07/2019,20CVCP002K
110-82-7,Cyclohexane,ND,ug/m3,5.7,16.67,SV,York,1941 Coney Island Avenue,VP-4,07/31/2019,08/07/2019,20CVCP002K
124-48-1,Dibromochloromethane,ND,ug/m3,14,16.67,SV,York,1941 Coney Island Avenue,VP-4,07/31/2019,08/07/2019,20CVCP002K
75-71-8,Dichlorodifluoromethane,ND,ug/m3,8.2,16.67,SV,York,1941 Coney Island Avenue,VP-4,07/31/2019,08/07/2019,20CVCP002K
141-78-6,* Ethyl acetate,ND,ug/m3,12,16.67,SV,York,1941 Coney Island Avenue,VP-4,07/31/2019,08/07/2019,20CVCP002K
100-41-4,EthylBenzene,91,ug/m3,7.2,16.67,SV,York,1941 Coney Island Avenue,VP-4,07/31/2019,08/07/2019,20CVCP002K
87-68-3,Hexachlorobutadiene,ND,ug/m3,18,16.67,SV,York,1941 Coney Island Avenue,VP-4,07/31/2019,08/07/2019,20CVCP002K
67-63-0,Tsopropanol,ND,ug/m3,8.2,16.67,SV,York,1941 Coney Island Avenue,VP-4,07/31/2019,08/07/2019,20CVCP002K
80-62-6,Methyl Methacrylate,ND,ug/m3,6.8,16.67,SV,York,1941 Coney Island Avenue,VP-4,07/31/2019,08/07/2019,20CVCP002K
1634-04-4,Methyl tert-butyl ether (MTBE),ND,ug/m3,6,16.67,SV,York,1941 Coney Island Avenue,VP-4,07/31/2019,08/07/2019,20CVCP002K
64164,Methylene chloride,ND,ug/m3,12,16.67,SV,York,1941 Coney Island Avenue,VP-4,07/31/2019,08/07/2019,20CVCP002K
142-82-5,n-Heptane,ND,ug/m3,6.8,16.67,SV,York,1941 Coney Island Avenue,VP-4,07/31/2019,08/07/2019,20CVCP002K
110-54-3,n-Hexane,8.8000000000000007,ug/m3,5.9,16.67,SV,York,1941 Coney Island Avenue,VP-4,07/31/2019,08/07/2019,20CVCP002K
95-47-6,o-Xylene,48,ug/m3,7.2,16.67,SV,York,1941 Coney Island Avenue,VP-4,07/31/2019,08/07/2019,20CVCP002K
179601-23-1,p-&m-Xylenes,120,ug/m3,14,16.67,SV,York,1941 Coney Island Avenue,VP-4,07/31/2019,08/07/2019,20CVCP002K
622-96-8,*p-Ethyltoluene,48,ug/m3,8.2,16.67,SV,York,1941 Coney Island Avenue,VP-4,07/31/2019,08/07/2019,20CVCP002K
115-07-1,* Propylene,ND,ug/m3,2.9,16.67,SV,York,1941 Coney Island Avenue,VP-4,07/31/2019,08/07/2019,20CVCP002K
100-42-5,Styrene,ND,ug/m3,7.1,16.67,SV,York,1941 Coney Island Avenue,VP-4,07/31/2019,08/07/2019,20CVCP002K
127-18-4,Tetrachloroethylene,ND,ug/m3,2.8,16.67,SV,York,1941 Coney Island Avenue,VP-4,07/31/2019,08/07/2019,20CVCP002K
109-99-9,* Tetrahydrofuran,ND,ug/m3,9.8,16.67,SV,York,1941 Coney Island Avenue,VP-4,07/31/2019,08/07/2019,20CVCP002K
108-88-3,Toluene,1100,ug/m3,6.3,16.67,SV,York,1941 Coney Island Avenue,VP-4,07/31/2019,08/07/2019,20CVCP002K
156-60-5,"trans-1,2-Dichloroethylene",ND,ug/m3,6.6,16.67,SV,York,1941 Coney Island Avenue,VP-4,07/31/2019,08/07/2019,20CVCP002K
10061-02-6,"trans-1,3-Dichloropropylene",ND,ug/m3,7.6,16.67,SV,York,1941 Coney Island Avenue,VP-4,07/31/2019,08/07/2019,20CVCP002K
65386,Trichloroethylene,ND,ug/m3,2.2,16.67,SV,York,1941 Coney Island Avenue,VP-4,07/31/2019,08/07/2019,20CVCP002K
75-69-4,Trichlorofluoromethane (Freon 11),ND,ug/m3,9.4,16.67,SV,York,1941 Coney Island Avenue,VP-4,07/31/2019,08/07/2019,20CVCP002K
108-05-4,Vinyl acetate,ND,ug/m3,5.9,16.67,SV,York,1941 Coney Island Avenue,VP-4,07/31/2019,08/07/2019,20CVCP002K
593-60-2,Vinyl bromide,ND,ug/m3,7.3,16.67,SV,York,1941 Coney Island Avenue,VP-4,07/31/2019,08/07/2019,20CVCP002K
63923,Vinyl Chloride,ND,ug/m3,1.1,16.67,SV,York,1941 Coney Island Avenue,VP-4,07/31/2019,08/07/2019,20CVCP002K
630-20-6,"* 1,1,1,2-Tetrachloroethane",ND,ug/m3,10,14.52,SV,York,1941 Coney Island Avenue,VP-3,08/01/2019,08/07/2019,20CVCP002K
71-55-6,"1,1,1-Trichloroethane",ND,ug/m3,7.9,14.52,SV,York,1941 Coney Island Avenue,VP-3,08/01/2019,08/07/2019,20CVCP002K
79-34-5,"1,1,2,2-Tetrachloroethane",ND,ug/m3,10,14.52,SV,York,1941 Coney Island Avenue,VP-3,08/01/2019,08/07/2019,20CVCP002K
76-13-1,"1,1,2-Trichloro-1,2,2-trifluoroethane (Freon 113)",ND,ug/m3,11,14.52,SV,York,1941 Coney Island Avenue,VP-3,08/01/2019,08/07/2019,20CVCP002K
79-00-5,"1,1,2-Trichloroethane",ND,ug/m3,7.9,14.52,SV,York,1941 Coney Island Avenue,VP-3,08/01/2019,08/07/2019,20CVCP002K
75-34-3,"1,1-Dichloroethane",ND,ug/m3,5.9,14.52,SV,York,1941 Coney Island Avenue,VP-3,08/01/2019,08/07/2019,20CVCP002K
75-35-4,"1,1-Dichloroethylene",ND,ug/m3,1.4,14.52,SV,York,1941 Coney Island Avenue,VP-3,08/01/2019,08/07/2019,20CVCP002K
120-82-1,"1,2,4-Trichlorobenzene",ND,ug/m3,11,14.52,SV,York,1941 Coney Island Avenue,VP-3,08/01/2019,08/07/2019,20CVCP002K
95-63-6,"1,2,4-Trimethylbenzene",31,ug/m3,7.1,14.52,SV,York,1941 Coney Island Avenue,VP-3,08/01/2019,08/07/2019,20CVCP002K
106-93-4,"1,2-Dibromoethane",ND,ug/m3,11,14.52,SV,York,1941 Coney Island Avenue,VP-3,08/01/2019,08/07/2019,20CVCP002K
95-50-1,"1,2-Dichlorobenzene",ND,ug/m3,8.7,14.52,SV,York,1941 Coney Island Avenue,VP-3,08/01/2019,08/07/2019,20CVCP002K
107-06-2,"1,2-Dichloroethane",ND,ug/m3,5.9,14.52,SV,York,1941 Coney Island Avenue,VP-3,08/01/2019,08/07/2019,20CVCP002K
78-87-5,"1,2-Dichloropropane",ND,ug/m3,6.7,14.52,SV,York,1941 Coney Island Avenue,VP-3,08/01/2019,08/07/2019,20CVCP002K
76-14-2,"1,2-Dichlorotetrafluoroethane",ND,ug/m3,10,14.52,SV,York,1941 Coney Island Avenue,VP-3,08/01/2019,08/07/2019,20CVCP002K
108-67-8,"1,3,5-Trimethylbenzene",12,ug/m3,7.1,14.52,SV,York,1941 Coney Island Avenue,VP-3,08/01/2019,08/07/2019,20CVCP002K
106-99-0,"1,3-Butadiene",ND,ug/m3,9.6,14.52,SV,York,1941 Coney Island Avenue,VP-3,08/01/2019,08/07/2019,20CVCP002K
541-73-1,"1,3-Dichlorobenzene",ND,ug/m3,8.7,14.52,SV,York,1941 Coney Island Avenue,VP-3,08/01/2019,08/07/2019,20CVCP002K
142-28-9,"* 1,3-Dichloropropane",ND,ug/m3,6.7,14.52,SV,York,1941 Coney Island Avenue,VP-3,08/01/2019,08/07/2019,20CVCP002K
106-46-7,"1,4-Dichlorobenzene",ND,ug/m3,8.7,14.52,SV,York,1941 Coney Island Avenue,VP-3,08/01/2019,08/07/2019,20CVCP002K
123-91-1,"1,4-Dioxane",ND,ug/m3,10,14.52,SV,York,1941 Coney Island Avenue,VP-3,08/01/2019,08/07/2019,20CVCP002K
78-93-3,2-Butanone,ND,ug/m3,4.3,14.52,SV,York,1941 Coney Island Avenue,VP-3,08/01/2019,08/07/2019,20CVCP002K
591-78-6,* 2-Hexanone,ND,ug/m3,12,14.52,SV,York,1941 Coney Island Avenue,VP-3,08/01/2019,08/07/2019,20CVCP002K
107-05-1,3-Chloropropene,ND,ug/m3,23,14.52,SV,York,1941 Coney Island Avenue,VP-3,08/01/2019,08/07/2019,20CVCP002K
108-10-1,4-Methyl-2-pentanone,ND,ug/m3,5.9,14.52,SV,York,1941 Coney Island Avenue,VP-3,08/01/2019,08/07/2019,20CVCP002K
67-64-1,Acetone,26,ug/m3,6.9,14.52,SV,York,1941 Coney Island Avenue,VP-3,08/01/2019,08/07/2019,20CVCP002K
107-13-1,Acrylonitrile,ND,ug/m3,3.2,14.52,SV,York,1941 Coney Island Avenue,VP-3,08/01/2019,08/07/2019,20CVCP002K
71-43-2,Benzene,5.6,ug/m3,4.6,14.52,SV,York,1941 Coney Island Avenue,VP-3,08/01/2019,08/07/2019,20CVCP002K
100-44-7,Benzyl chloride,ND,ug/m3,7.5,14.52,SV,York,1941 Coney Island Avenue,VP-3,08/01/2019,08/07/2019,20CVCP002K
75-27-4,Bromodichloromethane,ND,ug/m3,9.7,14.52,SV,York,1941 Coney Island Avenue,VP-3,08/01/2019,08/07/2019,20CVCP002K
75-25-2,Bromoform,ND,ug/m3,15,14.52,SV,York,1941 Coney Island Avenue,VP-3,08/01/2019,08/07/2019,20CVCP002K
74-83-9,Bromomethane,ND,ug/m3,5.6,14.52,SV,York,1941 Coney Island Avenue,VP-3,08/01/2019,08/07/2019,20CVCP002K
75-15-0,Carbon disulfide,ND,ug/m3,4.5,14.52,SV,York,1941 Coney Island Avenue,VP-3,08/01/2019,08/07/2019,20CVCP002K
56-23-5,Carbon tetrachloride,ND,ug/m3,2.3,14.52,SV,York,1941 Coney Island Avenue,VP-3,08/01/2019,08/07/2019,20CVCP002K
108-90-7,Chlorobenzene,ND,ug/m3,6.7,14.52,SV,York,1941 Coney Island Avenue,VP-3,08/01/2019,08/07/2019,20CVCP002K
75-00-3,Chloroethane,ND,ug/m3,3.8,14.52,SV,York,1941 Coney Island Avenue,VP-3,08/01/2019,08/07/2019,20CVCP002K
67-66-3,Chloroform,210,ug/m3,7.1,14.52,SV,York,1941 Coney Island Avenue,VP-3,08/01/2019,08/07/2019,20CVCP002K
74-87-3,Chloromethane,ND,ug/m3,3,14.52,SV,York,1941 Coney Island Avenue,VP-3,08/01/2019,08/07/2019,20CVCP002K
156-59-2,"cis-1,2-Dichloroethylene",ND,ug/m3,1.4,14.52,SV,York,1941 Coney Island Avenue,VP-3,08/01/2019,08/07/2019,20CVCP002K
10061-01-5,"cis-1,3-Dichloropropylene",ND,ug/m3,6.6,14.52,SV,York,1941 Coney Island Avenue,VP-3,08/01/2019,08/07/2019,20CVCP002K
110-82-7,Cyclohexane,ND,ug/m3,5,14.52,SV,York,1941 Coney Island Avenue,VP-3,08/01/2019,08/07/2019,20CVCP002K
124-48-1,Dibromochloromethane,ND,ug/m3,12,14.52,SV,York,1941 Coney Island Avenue,VP-3,08/01/2019,08/07/2019,20CVCP002K
75-71-8,Dichlorodifluoromethane,ND,ug/m3,7.2,14.52,SV,York,1941 Coney Island Avenue,VP-3,08/01/2019,08/07/2019,20CVCP002K
141-78-6,* Ethyl acetate,ND,ug/m3,10,14.52,SV,York,1941 Coney Island Avenue,VP-3,08/01/2019,08/07/2019,20CVCP002K
100-41-4,EthylBenzene,69,ug/m3,6.3,14.52,SV,York,1941 Coney Island Avenue,VP-3,08/01/2019,08/07/2019,20CVCP002K
87-68-3,Hexachlorobutadiene,ND,ug/m3,15,14.52,SV,York,1941 Coney Island Avenue,VP-3,08/01/2019,08/07/2019,20CVCP002K
